data, vazao, vazao_acumulada, vazao_pred  
2025-12-09T15:20:26.066491,0.000,0.000,0.000
2025-12-09T15:20:27.079188,0.000,0.000,0.000
2025-12-09T15:20:28.098874,0.000,0.000,0.000
2025-12-09T15:20:29.080044,0.000,0.000,0.000
2025-12-09T15:20:30.149240,0.000,0.000,0.000
2025-12-09T15:20:31.139496,0.000,0.000,0.000
2025-12-09T15:20:32.196797,0.000,0.000,0.000
2025-12-09T15:20:33.153209,0.000,0.000,0.000
2025-12-09T15:20:34.247852,0.000,0.000,0.000
2025-12-09T15:20:35.267070,0.000,0.000,0.000
2025-12-09T15:20:36.293206,0.000,0.000,0.000
2025-12-09T15:20:37.319910,0.000,0.000,0.000
2025-12-09T15:20:38.241406,0.000,0.000,0.000
2025-12-09T15:20:39.272773,0.000,0.000,0.000
2025-12-09T15:20:40.275681,0.000,0.000,0.000
2025-12-09T15:20:41.414907,0.000,0.000,0.000
2025-12-09T15:20:42.436659,0.000,0.000,0.000
2025-12-09T15:20:43.465388,0.000,0.000,0.000
2025-12-09T15:20:44.488404,0.000,0.000,0.000
2025-12-09T15:20:45.387702,0.000,0.000,0.000
2025-12-09T15:20:46.537002,0.000,0.000,0.000
2025-12-09T15:20:47.555601,0.000,0.000,0.000
2025-12-09T15:20:48.424437,0.000,0.000,0.000
2025-12-09T15:20:49.446083,0.000,0.000,0.000
2025-12-09T15:20:50.459983,0.000,0.000,0.000
2025-12-09T15:20:51.652151,0.000,0.000,0.000
2025-12-09T15:20:52.497786,0.000,0.000,0.000
2025-12-09T15:20:53.517494,0.000,0.000,0.000
2025-12-09T15:20:54.536628,0.000,0.000,0.000
2025-12-09T15:20:55.747533,0.000,0.000,0.000
2025-12-09T15:20:56.787551,0.000,0.000,0.000
2025-12-09T15:20:57.799765,0.000,0.000,0.000
2025-12-09T15:20:58.620856,0.000,0.000,0.000
2025-12-09T15:20:59.617483,0.000,0.000,0.000
2025-12-09T15:21:00.664479,0.000,0.000,0.000
2025-12-09T15:21:01.652023,0.000,0.000,0.000
2025-12-09T15:21:02.718350,0.000,0.000,0.000
2025-12-09T15:21:03.742837,0.000,0.000,0.000
2025-12-09T15:21:04.965014,0.000,0.000,0.000
2025-12-09T15:21:05.740660,0.000,0.000,0.000
2025-12-09T15:21:06.751411,0.000,0.000,0.000
2025-12-09T15:21:08.041411,0.000,0.000,0.000
2025-12-09T15:21:08.860713,0.000,0.000,0.000
2025-12-09T15:21:09.881646,0.000,0.000,0.000
2025-12-09T15:21:10.952775,0.000,0.000,0.000
2025-12-09T15:21:11.928160,0.000,0.000,0.000
2025-12-09T15:21:12.951018,0.000,0.000,0.000
2025-12-09T15:21:13.976469,0.000,0.000,0.000
2025-12-09T15:21:15.003654,0.000,0.000,0.000
2025-12-09T15:21:15.904037,0.000,0.000,0.000
2025-12-09T15:21:16.995942,0.000,0.000,0.000
2025-12-09T15:21:18.071555,0.000,0.000,0.000
2025-12-09T15:21:18.965928,0.000,0.000,0.000
2025-12-09T15:21:19.982420,0.000,0.000,0.000
2025-12-09T15:21:21.144750,0.000,0.000,0.000
2025-12-09T15:21:22.193002,0.000,0.000,0.000
2025-12-09T15:21:23.190890,0.000,0.000,0.000
2025-12-09T15:21:24.066300,0.000,0.000,0.000
2025-12-09T15:21:25.087933,0.000,0.000,0.000
2025-12-09T15:21:26.097533,0.000,0.000,0.000
2025-12-09T15:21:27.109751,0.000,0.000,0.000
2025-12-09T15:21:28.131368,0.000,0.000,0.000
2025-12-09T15:21:29.337869,0.000,0.000,0.000
2025-12-09T15:21:30.359901,0.000,0.000,0.000
2025-12-09T15:21:31.195257,0.000,0.000,0.000
2025-12-09T15:21:32.411660,0.000,0.000,0.000
2025-12-09T15:21:33.223286,0.000,0.000,0.000
2025-12-09T15:21:34.459270,0.000,0.000,0.000
2025-12-09T15:21:35.481371,0.000,0.000,0.000
2025-12-09T15:21:36.302748,0.000,0.000,0.000
2025-12-09T15:21:37.323959,0.000,0.000,0.000
2025-12-09T15:21:38.306961,0.000,0.000,0.000
2025-12-09T15:21:39.335993,0.000,0.000,0.000
2025-12-09T15:21:40.347792,0.000,0.000,0.000
2025-12-09T15:21:41.420121,0.000,0.000,0.000
2025-12-09T15:21:42.379329,0.000,0.000,0.000
2025-12-09T15:21:43.466549,0.000,0.000,0.000
2025-12-09T15:21:44.431377,0.000,0.000,0.000
2025-12-09T15:21:45.514201,0.000,0.000,0.000
2025-12-09T15:21:46.542040,0.000,0.000,0.000
2025-12-09T15:21:47.565870,0.000,0.000,0.000
2025-12-09T15:21:48.588804,0.000,0.000,0.000
2025-12-09T15:21:49.505829,0.000,0.000,0.000
2025-12-09T15:21:50.544428,0.000,0.000,0.000
2025-12-09T15:21:51.563957,0.000,0.000,0.000
2025-12-09T15:21:52.684512,0.000,0.000,0.000
2025-12-09T15:21:53.587855,0.000,0.000,0.000
2025-12-09T15:21:54.635784,0.000,0.000,0.000
2025-12-09T15:21:55.767079,0.000,0.000,0.000
2025-12-09T15:21:56.786760,0.000,0.000,0.000
2025-12-09T15:21:57.657578,0.000,0.000,0.000
2025-12-09T15:21:58.828803,0.000,0.000,0.000
2025-12-09T15:21:59.694096,0.000,0.000,0.000
2025-12-09T15:22:00.900678,0.000,0.000,0.000
2025-12-09T15:22:01.904268,0.000,0.000,0.000
2025-12-09T15:22:02.924396,0.000,0.000,0.000
2025-12-09T15:22:03.770208,0.000,0.000,0.000
2025-12-09T15:22:04.971789,0.000,0.000,0.000
2025-12-09T15:22:05.794472,0.000,0.000,0.000
2025-12-09T15:22:06.813947,0.000,0.000,0.000
2025-12-09T15:22:07.831599,0.000,0.000,0.000
2025-12-09T15:22:08.847176,0.000,0.000,0.000
2025-12-09T15:22:09.883905,0.000,0.000,0.000
2025-12-09T15:22:10.886403,0.000,0.000,0.000
2025-12-09T15:22:12.136397,0.000,0.000,0.000
2025-12-09T15:22:12.926650,0.000,0.000,0.000
2025-12-09T15:22:13.951953,0.000,0.000,0.000
2025-12-09T15:22:14.968564,0.000,0.000,0.000
2025-12-09T15:22:16.028592,0.000,0.000,0.000
2025-12-09T15:22:16.992388,0.000,0.000,0.000
2025-12-09T15:22:18.077271,0.000,0.000,0.000
2025-12-09T15:22:19.100060,0.000,0.000,0.000
2025-12-09T15:22:20.048167,0.000,0.000,0.000
2025-12-09T15:22:21.069110,0.000,0.000,0.000
2025-12-09T15:22:22.083602,0.000,0.000,0.000
2025-12-09T15:22:23.201086,0.000,0.000,0.000
2025-12-09T15:22:24.131669,0.000,0.000,0.000
2025-12-09T15:22:25.246750,0.000,0.000,0.000
2025-12-09T15:22:26.269761,0.000,0.000,0.000
2025-12-09T15:22:27.294168,0.000,0.000,0.000
2025-12-09T15:22:28.319675,0.000,0.000,0.000
2025-12-09T15:22:29.340707,0.000,0.000,0.000
2025-12-09T15:22:30.380056,0.000,0.000,0.000
2025-12-09T15:22:31.259509,0.000,0.000,0.000
2025-12-09T15:22:32.261504,0.000,0.000,0.000
2025-12-09T15:22:33.444291,0.000,0.000,0.000
2025-12-09T15:22:34.459002,0.000,0.000,0.000
2025-12-09T15:22:35.487714,0.000,0.000,0.000
2025-12-09T15:22:36.337317,0.000,0.000,0.000
2025-12-09T15:22:37.375233,0.000,0.000,0.000
2025-12-09T15:22:38.373113,0.000,0.000,0.000
2025-12-09T15:22:39.389860,0.000,0.000,0.000
2025-12-09T15:22:40.604461,0.000,0.000,0.000
2025-12-09T15:22:41.660876,0.000,0.000,0.000
2025-12-09T15:22:42.657648,0.000,0.000,0.000
2025-12-09T15:22:43.470106,0.000,0.000,0.000
2025-12-09T15:22:44.703511,0.000,0.000,0.000
2025-12-09T15:22:45.509654,0.000,0.000,0.000
2025-12-09T15:22:46.543757,0.000,0.000,0.000
2025-12-09T15:22:47.549077,0.000,0.000,0.000
2025-12-09T15:22:48.595062,0.000,0.000,0.000
2025-12-09T15:22:49.616532,0.000,0.000,0.000
2025-12-09T15:22:50.639911,0.000,0.000,0.000
2025-12-09T15:22:51.614625,0.000,0.000,0.000
2025-12-09T15:22:52.690905,0.000,0.000,0.000
2025-12-09T15:22:53.714766,0.000,0.000,0.000
2025-12-09T15:22:54.734461,0.000,0.000,0.000
2025-12-09T15:22:55.683171,0.000,0.000,0.000
2025-12-09T15:22:56.708548,0.000,0.000,0.000
2025-12-09T15:22:57.811053,0.000,0.000,0.000
2025-12-09T15:22:58.860554,0.000,0.000,0.000
2025-12-09T15:22:59.776717,0.000,0.000,0.000
2025-12-09T15:23:00.884080,0.000,0.000,0.000
2025-12-09T15:23:02.108079,0.000,0.000,0.000
2025-12-09T15:23:03.136199,0.000,0.000,0.000
2025-12-09T15:23:04.162289,0.000,0.000,0.000
2025-12-09T15:23:04.983869,0.000,0.000,0.000
2025-12-09T15:23:06.000229,0.000,0.000,0.000
2025-12-09T15:23:07.025342,0.000,0.000,0.000
2025-12-09T15:23:08.047717,0.000,0.000,0.000
2025-12-09T15:23:09.076185,0.000,0.000,0.000
2025-12-09T15:23:09.932190,0.000,0.000,0.000
2025-12-09T15:23:10.951249,0.000,0.000,0.000
2025-12-09T15:23:11.984797,0.000,0.000,0.000
2025-12-09T15:23:13.172188,0.000,0.000,0.000
2025-12-09T15:23:14.192863,0.000,0.000,0.000
2025-12-09T15:23:15.219488,0.000,0.000,0.000
2025-12-09T15:23:16.243887,0.000,0.000,0.000
2025-12-09T15:23:17.058781,0.000,0.000,0.000
2025-12-09T15:23:18.080395,0.000,0.000,0.000
2025-12-09T15:23:19.314556,0.000,0.000,0.000
2025-12-09T15:23:20.133040,0.000,0.000,0.000
2025-12-09T15:23:21.154551,0.000,0.000,0.000
2025-12-09T15:23:22.147189,0.000,0.000,0.000
2025-12-09T15:23:23.167308,0.000,0.000,0.000
2025-12-09T15:23:24.186722,0.000,0.000,0.000
2025-12-09T15:23:25.218064,0.000,0.000,0.000
2025-12-09T15:23:26.287503,0.000,0.000,0.000
2025-12-09T15:23:27.242332,0.000,0.000,0.000
2025-12-09T15:23:28.286359,0.000,0.000,0.000
2025-12-09T15:23:29.277051,0.000,0.000,0.000
2025-12-09T15:23:30.373546,0.000,0.000,0.000
2025-12-09T15:23:31.395502,0.000,0.000,0.000
2025-12-09T15:23:32.431580,0.000,0.000,0.000
2025-12-09T15:23:33.452859,0.000,0.000,0.000
2025-12-09T15:23:34.466667,0.000,0.000,0.000
2025-12-09T15:23:35.521593,0.000,0.000,0.000
2025-12-09T15:23:36.520483,0.000,0.000,0.000
2025-12-09T15:23:37.583088,0.000,0.000,0.000
2025-12-09T15:23:38.573163,0.000,0.000,0.000
2025-12-09T15:23:39.590793,0.000,0.000,0.000
2025-12-09T15:23:40.483058,0.000,0.000,0.000
2025-12-09T15:23:41.637150,0.000,0.000,0.000
2025-12-09T15:23:42.659666,0.000,0.000,0.000
2025-12-09T15:23:43.693785,0.000,0.000,0.000
2025-12-09T15:23:44.558104,0.000,0.000,0.000
2025-12-09T15:23:45.578651,0.000,0.000,0.000
2025-12-09T15:23:46.594293,0.000,0.000,0.000
2025-12-09T15:23:47.603596,0.000,0.000,0.000
2025-12-09T15:23:48.617205,0.000,0.000,0.000
2025-12-09T15:23:49.827075,0.000,0.000,0.000
2025-12-09T15:23:50.852653,0.000,0.000,0.000
2025-12-09T15:23:51.682236,0.000,0.000,0.000
2025-12-09T15:23:52.899685,0.000,0.000,0.000
2025-12-09T15:23:53.926946,0.000,0.000,0.000
2025-12-09T15:23:54.948782,0.000,0.000,0.000
2025-12-09T15:23:55.971614,0.000,0.000,0.000
2025-12-09T15:23:56.995747,0.000,0.000,0.000
2025-12-09T15:23:57.814436,0.000,0.000,0.000
2025-12-09T15:23:58.803308,0.000,0.000,0.000
2025-12-09T15:23:59.818662,0.000,0.000,0.000
2025-12-09T15:24:00.836153,0.000,0.000,0.000
2025-12-09T15:24:01.907761,0.000,0.000,0.000
2025-12-09T15:24:02.928846,0.000,0.000,0.000
2025-12-09T15:24:03.901863,0.000,0.000,0.000
2025-12-09T15:24:04.908618,0.000,0.000,0.000
2025-12-09T15:24:06.006481,0.000,0.000,0.000
2025-12-09T15:24:06.943999,0.000,0.000,0.000
2025-12-09T15:24:08.054983,0.000,0.000,0.000
2025-12-09T15:24:08.987972,0.000,0.000,0.000
2025-12-09T15:24:10.105993,0.000,0.000,0.000
2025-12-09T15:24:11.126476,0.000,0.000,0.000
2025-12-09T15:24:12.149827,0.000,0.000,0.000
2025-12-09T15:24:13.178638,0.000,0.000,0.000
2025-12-09T15:24:14.197771,0.000,0.000,0.000
2025-12-09T15:24:15.256764,0.000,0.000,0.000
2025-12-09T15:24:16.245925,0.000,0.000,0.000
2025-12-09T15:24:17.135670,0.000,0.000,0.000
2025-12-09T15:24:18.141442,0.000,0.000,0.000
2025-12-09T15:24:46.555001,0.000,0.000,0.000
2025-12-09T15:24:47.476381,0.000,0.000,0.000
2025-12-09T15:24:48.491030,0.000,0.000,0.000
2025-12-09T15:24:49.514987,0.000,0.000,0.000
2025-12-09T15:24:50.536110,0.000,0.000,0.000
2025-12-09T15:24:51.685707,0.000,0.000,0.000
2025-12-09T15:24:52.698914,0.000,0.000,0.000
2025-12-09T15:24:53.727551,0.000,0.000,0.000
2025-12-09T15:24:54.748805,0.000,0.000,0.000
2025-12-09T15:24:55.774190,0.000,0.000,0.000
2025-12-09T15:24:56.810001,0.000,0.000,0.000
2025-12-09T15:24:57.678446,0.000,0.000,0.000
2025-12-09T15:24:58.680653,0.000,0.000,0.000
2025-12-09T15:24:59.869826,0.000,0.000,0.000
2025-12-09T15:25:00.713472,0.000,0.000,0.000
2025-12-09T15:25:01.916670,0.000,0.000,0.000
2025-12-09T15:25:02.747212,0.000,0.000,0.000
2025-12-09T15:25:03.760888,0.000,0.000,0.000
2025-12-09T15:25:04.986408,0.000,0.000,0.000
2025-12-09T15:25:06.009624,0.000,0.000,0.000
2025-12-09T15:25:06.842619,0.000,0.000,0.000
2025-12-09T15:25:07.834501,0.000,0.000,0.000
2025-12-09T15:25:08.853740,0.000,0.000,0.000
2025-12-09T15:25:09.870377,0.000,0.000,0.000
2025-12-09T15:25:10.897686,0.000,0.000,0.000
2025-12-09T15:25:11.910763,0.000,0.000,0.000
2025-12-09T15:25:12.976490,0.000,0.000,0.000
2025-12-09T15:25:14.001991,0.000,0.000,0.000
2025-12-09T15:25:42.468931,0.000,0.000,0.000
2025-12-09T15:25:43.494308,0.000,0.000,0.000
2025-12-09T15:25:44.513854,0.033,0.033,0.033
2025-12-09T15:25:45.364581,0.991,1.034,1.024
2025-12-09T15:25:46.569012,0.707,1.769,1.731
2025-12-09T15:25:47.392384,0.542,2.316,2.273
2025-12-09T15:25:48.414452,0.307,2.623,2.580
2025-12-09T15:25:49.635972,0.189,2.812,2.769
2025-12-09T15:25:50.479913,0.118,2.925,2.887
2025-12-09T15:25:51.475874,0.053,2.979,2.940
2025-12-09T15:25:52.707866,0.007,2.979,2.947
2025-12-09T15:25:53.526254,0.000,2.979,2.947
2025-12-09T15:25:54.531162,0.000,2.979,2.947
2025-12-09T15:25:55.775872,0.000,2.979,2.947
2025-12-09T15:25:56.564235,0.000,2.979,2.947
2025-12-09T15:25:57.586340,0.000,2.979,2.947
2025-12-09T15:25:58.646926,0.000,2.979,2.947
2025-12-09T15:25:59.624656,0.000,2.979,2.947
2025-12-09T15:26:00.643723,0.000,2.979,2.947
2025-12-09T15:26:01.661329,0.000,2.979,2.947
2025-12-09T15:26:02.674153,0.000,2.979,2.947
2025-12-09T15:26:03.705545,0.000,2.979,2.947
2025-12-09T15:26:04.787012,0.000,2.979,2.947
2025-12-09T15:26:05.812276,0.000,2.979,2.947
2025-12-09T15:26:06.743642,0.000,2.979,2.947
2025-12-09T15:26:07.756025,0.000,2.979,2.947
2025-12-09T15:26:08.781573,0.000,2.979,2.947
2025-12-09T15:26:09.792793,0.000,2.979,2.947
2025-12-09T15:26:10.846764,0.000,2.979,2.947
2025-12-09T15:26:11.960251,0.000,2.979,2.947
2025-12-09T15:26:13.025274,0.000,2.979,2.947
2025-12-09T15:26:14.010092,0.000,2.979,2.947
2025-12-09T15:26:15.049108,0.000,2.979,2.947
2025-12-09T15:26:15.912772,0.000,2.979,2.947
2025-12-09T15:26:16.932346,0.000,2.979,2.947
2025-12-09T15:26:17.949595,0.000,2.979,2.947
2025-12-09T15:26:18.967680,0.000,2.979,2.947
2025-12-09T15:26:20.150610,0.000,2.979,2.947
2025-12-09T15:26:21.005944,0.000,2.979,2.947
2025-12-09T15:26:49.038063,0.000,0.000,0.000
2025-12-09T15:26:50.253681,0.000,0.000,0.000
2025-12-09T15:26:51.082191,0.000,0.000,0.000
2025-12-09T15:26:52.095511,0.000,0.000,0.000
2025-12-09T15:26:53.327884,0.000,0.000,0.000
2025-12-09T15:26:54.134924,0.000,0.000,0.000
2025-12-09T15:26:55.167926,0.000,0.000,0.000
2025-12-09T15:26:56.197864,0.000,0.000,0.000
2025-12-09T15:26:57.194748,0.000,0.000,0.000
2025-12-09T15:26:58.243881,0.000,0.000,0.000
2025-12-09T15:26:59.266890,0.000,0.000,0.000
2025-12-09T15:27:00.290654,0.000,0.000,0.000
2025-12-09T15:27:01.328498,0.000,0.000,0.000
2025-12-09T15:27:02.293795,0.000,0.000,0.000
2025-12-09T15:27:03.289852,0.000,0.000,0.000
2025-12-09T15:27:04.315113,0.000,0.000,0.000
2025-12-09T15:27:05.348655,0.000,0.000,0.000
2025-12-09T15:27:06.432235,0.000,0.000,0.000
2025-12-09T15:27:07.468326,0.000,0.000,0.000
2025-12-09T15:27:08.383593,0.000,0.000,0.000
2025-12-09T15:27:09.421979,0.000,0.000,0.000
2025-12-09T15:27:10.424548,0.000,0.000,0.000
2025-12-09T15:27:11.552983,0.000,0.000,0.000
2025-12-09T15:27:12.577238,0.000,0.000,0.000
2025-12-09T15:27:13.478002,0.000,0.000,0.000
2025-12-09T15:27:14.625276,0.000,0.000,0.000
2025-12-09T15:27:15.649144,0.000,0.000,0.000
2025-12-09T15:27:16.673780,0.000,0.000,0.000
2025-12-09T15:27:17.695153,0.000,0.000,0.000
2025-12-09T15:27:18.568118,0.000,0.000,0.000
2025-12-09T15:27:19.605330,0.000,0.000,0.000
2025-12-09T15:27:20.772591,0.000,0.000,0.000
2025-12-09T15:27:21.793745,0.000,0.000,0.000
2025-12-09T15:27:22.647594,0.000,0.000,0.000
2025-12-09T15:27:23.847645,0.000,0.000,0.000
2025-12-09T15:27:24.875760,0.000,0.000,0.000
2025-12-09T15:27:54.529674,0.000,0.000,0.000
2025-12-09T15:27:55.584150,0.000,0.000,0.000
2025-12-09T15:27:56.576761,0.000,0.000,0.000
2025-12-09T15:27:57.582169,0.000,0.000,0.000
2025-12-09T15:27:58.622899,0.000,0.000,0.000
2025-12-09T15:27:59.679933,0.000,0.000,0.000
2025-12-09T15:28:00.648405,0.000,0.000,0.000
2025-12-09T15:28:01.679218,0.000,0.000,0.000
2025-12-09T15:28:02.689405,0.000,0.000,0.000
2025-12-09T15:28:03.786297,0.000,0.000,0.000
2025-12-09T15:28:04.735822,0.000,0.000,0.000
2025-12-09T15:28:05.825883,0.000,0.000,0.000
2025-12-09T15:28:06.756883,0.000,0.000,0.000
2025-12-09T15:28:07.872607,0.000,0.000,0.000
2025-12-09T15:28:08.908445,0.000,0.000,0.000
2025-12-09T15:28:09.918597,0.000,0.000,0.000
2025-12-09T15:28:10.963415,0.000,0.000,0.000
2025-12-09T15:28:11.848331,0.000,0.000,0.000
2025-12-09T15:28:12.882197,0.000,0.000,0.000
2025-12-09T15:28:13.881305,0.000,0.000,0.000
2025-12-09T15:28:14.907963,0.000,0.000,0.000
2025-12-09T15:28:16.065833,0.000,0.000,0.000
2025-12-09T15:28:16.939444,0.000,0.000,0.000
2025-12-09T15:28:18.116192,0.000,0.000,0.000
2025-12-09T15:28:19.143716,0.000,0.000,0.000
2025-12-09T15:28:20.003152,0.000,0.000,0.000
2025-12-09T15:28:21.186862,0.000,0.000,0.000
2025-12-09T15:28:22.217305,0.000,0.000,0.000
2025-12-09T15:28:23.234056,0.000,0.000,0.000
2025-12-09T15:28:24.056081,0.000,0.000,0.000
2025-12-09T15:28:25.085632,0.000,0.000,0.000
2025-12-09T15:28:26.098372,0.000,0.000,0.000
2025-12-09T15:28:27.328105,0.000,0.000,0.000
2025-12-09T15:28:28.134504,0.000,0.000,0.000
2025-12-09T15:28:29.156076,0.000,0.000,0.000
2025-12-09T15:28:30.178812,0.000,0.000,0.000
2025-12-09T15:28:31.426785,0.000,0.000,0.000
2025-12-09T15:28:32.245931,0.000,0.000,0.000
2025-12-09T15:28:33.228126,0.000,0.000,0.000
2025-12-09T15:28:34.498720,0.000,0.000,0.000
2025-12-09T15:28:35.316966,0.000,0.000,0.000
2025-12-09T15:28:36.340242,0.000,0.000,0.000
2025-12-09T15:28:37.427906,0.000,0.000,0.000
2025-12-09T15:28:38.317348,0.000,0.000,0.000
2025-12-09T15:28:39.336406,0.000,0.000,0.000
2025-12-09T15:28:40.358309,0.000,0.000,0.000
2025-12-09T15:28:41.463997,0.000,0.000,0.000
2025-12-09T15:28:42.393308,0.000,0.000,0.000
2025-12-09T15:28:43.508163,0.000,0.000,0.000
2025-12-09T15:28:44.530666,0.000,0.000,0.000
2025-12-09T15:28:45.458701,0.000,0.000,0.000
2025-12-09T15:28:46.580202,0.000,0.000,0.000
2025-12-09T15:28:47.476188,0.000,0.000,0.000
2025-12-09T15:28:48.626569,0.000,0.000,0.000
2025-12-09T15:28:49.660020,0.000,0.000,0.000
2025-12-09T15:28:50.674352,0.000,0.000,0.000
2025-12-09T15:28:51.556040,0.000,0.000,0.000
2025-12-09T15:28:52.568525,0.000,0.000,0.000
2025-12-09T15:28:53.589373,0.000,0.000,0.000
2025-12-09T15:28:54.601667,0.000,0.000,0.000
2025-12-09T15:28:55.793365,0.000,0.000,0.000
2025-12-09T15:28:56.823618,0.000,0.000,0.000
2025-12-09T15:28:57.667358,0.000,0.000,0.000
2025-12-09T15:28:58.680140,0.000,0.000,0.000
2025-12-09T15:28:59.702020,0.000,0.000,0.000
2025-12-09T15:29:00.724499,0.000,0.000,0.000
2025-12-09T15:29:01.944607,0.000,0.000,0.000
2025-12-09T15:29:02.975571,0.000,0.000,0.000
2025-12-09T15:29:03.993493,0.000,0.000,0.000
2025-12-09T15:29:05.024826,0.000,0.000,0.000
2025-12-09T15:29:06.035993,0.000,0.000,0.000
2025-12-09T15:29:07.062388,0.000,0.000,0.000
2025-12-09T15:29:07.884090,0.000,0.000,0.000
2025-12-09T15:29:09.108828,0.000,0.000,0.000
2025-12-09T15:29:10.150613,0.000,0.000,0.000
2025-12-09T15:29:11.162803,0.000,0.000,0.000
2025-12-09T15:29:11.977306,0.000,0.000,0.000
2025-12-09T15:29:12.927679,0.000,0.000,0.000
2025-12-09T15:29:14.021116,0.000,0.000,0.000
2025-12-09T15:29:15.046952,0.000,0.000,0.000
2025-12-09T15:29:15.989254,0.000,0.000,0.000
2025-12-09T15:29:17.066579,0.000,0.000,0.000
2025-12-09T15:29:18.120715,0.000,0.000,0.000
2025-12-09T15:29:19.142112,0.000,0.000,0.000
2025-12-09T15:29:20.215338,0.000,0.000,0.000
2025-12-09T15:29:21.190505,0.000,0.000,0.000
2025-12-09T15:29:22.216799,0.000,0.000,0.000
2025-12-09T15:29:23.239962,0.000,0.000,0.000
2025-12-09T15:29:24.128945,0.000,0.000,0.000
2025-12-09T15:29:25.287776,0.000,0.000,0.000
2025-12-09T15:29:26.171793,0.000,0.000,0.000
2025-12-09T15:29:27.337476,0.000,0.000,0.000
2025-12-09T15:29:28.357802,0.000,0.000,0.000
2025-12-09T15:29:29.230355,0.000,0.000,0.000
2025-12-09T15:29:30.408380,0.000,0.000,0.000
2025-12-09T15:29:31.292632,0.000,0.000,0.000
2025-12-09T15:29:32.284139,0.000,0.000,0.000
2025-12-09T15:29:33.478269,0.000,0.000,0.000
2025-12-09T15:29:34.502324,0.000,0.000,0.000
2025-12-09T15:29:35.527848,0.000,0.000,0.000
2025-12-09T15:29:36.549958,0.000,0.000,0.000
2025-12-09T15:29:37.574812,0.000,0.000,0.000
2025-12-09T15:29:38.390811,0.000,0.000,0.000
2025-12-09T15:29:39.413753,0.000,0.000,0.000
2025-12-09T15:29:40.441001,0.000,0.000,0.000
2025-12-09T15:29:41.466703,0.000,0.000,0.000
2025-12-09T15:29:42.499430,0.000,0.000,0.000
2025-12-09T15:29:43.473993,0.000,0.000,0.000
2025-12-09T15:29:44.492790,0.000,0.000,0.000
2025-12-09T15:29:45.508930,0.000,0.000,0.000
2025-12-09T15:29:46.589793,0.000,0.000,0.000
2025-12-09T15:29:47.543420,0.000,0.000,0.000
2025-12-09T15:29:48.633713,0.000,0.000,0.000
2025-12-09T15:29:49.656343,0.000,0.000,0.000
2025-12-09T15:29:50.680310,0.000,0.000,0.000
2025-12-09T15:29:51.707030,0.000,0.000,0.000
2025-12-09T15:29:52.726945,0.000,0.000,0.000
2025-12-09T15:29:53.653450,0.000,0.000,0.000
2025-12-09T15:29:54.780965,0.000,0.000,0.000
2025-12-09T15:29:55.692923,0.000,0.000,0.000
2025-12-09T15:29:56.708768,0.000,0.000,0.000
2025-12-09T15:29:57.736073,0.000,0.000,0.000
2025-12-09T15:29:58.755877,0.000,0.000,0.000
2025-12-09T15:29:59.764934,0.000,0.000,0.000
2025-12-09T15:30:00.819378,0.000,0.000,0.000
2025-12-09T15:30:01.946250,0.000,0.000,0.000
2025-12-09T15:30:02.972981,0.000,0.000,0.000
2025-12-09T15:30:03.885160,0.000,0.000,0.000
2025-12-09T15:30:05.016009,0.000,0.000,0.000
2025-12-09T15:30:06.042541,0.000,0.000,0.000
2025-12-09T15:30:06.885654,0.000,0.000,0.000
2025-12-09T15:30:08.087425,0.000,0.000,0.000
2025-12-09T15:30:09.113915,0.000,0.000,0.000
2025-12-09T15:30:09.948939,0.000,0.000,0.000
2025-12-09T15:30:10.962295,0.000,0.000,0.000
2025-12-09T15:30:11.991759,0.000,0.000,0.000
2025-12-09T15:30:13.240344,0.000,0.000,0.000
2025-12-09T15:30:14.233703,0.000,0.000,0.000
2025-12-09T15:30:15.257913,0.000,0.000,0.000
2025-12-09T15:30:16.079191,0.000,0.000,0.000
2025-12-09T15:30:17.102844,0.000,0.000,0.000
2025-12-09T15:30:18.102333,0.000,0.000,0.000
2025-12-09T15:30:19.150060,0.000,0.000,0.000
2025-12-09T15:30:20.128227,0.000,0.000,0.000
2025-12-09T15:30:21.154651,0.000,0.000,0.000
2025-12-09T15:30:22.222395,0.000,0.000,0.000
2025-12-09T15:30:23.190413,0.000,0.000,0.000
2025-12-09T15:30:24.267725,0.000,0.000,0.000
2025-12-09T15:30:25.219389,0.000,0.000,0.000
2025-12-09T15:30:26.237678,0.000,0.000,0.000
2025-12-09T15:30:27.257654,0.000,0.000,0.000
2025-12-09T15:30:28.365958,0.000,0.000,0.000
2025-12-09T15:30:29.388199,0.000,0.000,0.000
2025-12-09T15:30:30.313689,0.000,0.000,0.000
2025-12-09T15:30:31.437043,0.000,0.000,0.000
2025-12-09T15:30:32.460695,0.000,0.000,0.000
2025-12-09T15:30:33.489122,0.000,0.000,0.000
2025-12-09T15:30:34.381281,0.000,0.000,0.000
2025-12-09T15:30:35.401918,0.000,0.000,0.000
2025-12-09T15:30:36.556177,0.000,0.000,0.000
2025-12-09T15:30:37.441128,0.000,0.000,0.000
2025-12-09T15:30:38.606108,0.000,0.000,0.000
2025-12-09T15:30:39.628293,0.000,0.000,0.000
2025-12-09T15:30:40.651654,0.000,0.000,0.000
2025-12-09T15:30:41.678238,0.000,0.000,0.000
2025-12-09T15:30:42.701248,0.000,0.000,0.000
2025-12-09T15:30:43.542794,0.000,0.000,0.000
